Search Log [PACKET_ID ACC_INNERNODE ACC_LEAFNODE ACC_TABLE ACC_RULE ACC_IPNODE ACC_PORTNODE]

224	5	1	5	2	4	0
225	5	1	5	2	4	0
226	5	1	5	2	4	0
227	5	1	5	2	4	0
228	5	1	5	2	4	0
229	5	1	5	2	4	0
230	5	1	5	2	4	0
231	4	1	4	18	3	0
232	4	1	4	18	3	0
233	5	1	5	2	4	0
234	5	1	5	2	4	0
235	5	1	5	2	4	0
236	5	1	5	2	4	0
237	4	1	4	1	3	0
238	5	1	5	2	4	0
239	5	1	5	3	4	0
240	5	1	5	4	4	0
241	4	1	4	1	3	0
242	5	1	5	3	4	0
243	6	2	6	39	5	0
244	4	1	4	88	3	0
245	4	1	4	2	3	0
246	4	1	4	2	3	0
247	4	1	4	2	3	0
248	5	1	5	2	4	0
249	4	1	4	1	3	0
250	4	1	4	1	3	0
251	5	1	5	1	4	0
252	5	1	5	1	4	0
253	4	1	4	81	3	0
254	6	2	6	39	5	0
255	4	1	4	1	3	0
256	4	1	4	1	3	0
257	4	1	4	1	3	0
258	4	1	4	2	3	0
259	4	1	4	1	3	0
260	4	1	4	1	3	0
261	4	1	4	25	3	0
262	4	1	4	25	3	0
263	5	1	5	1	4	0
264	4	1	4	1	3	0
265	4	1	4	1	3	0
266	4	1	4	1	3	0
267	5	1	5	2	4	0
268	4	1	4	2	3	0
269	4	1	4	1	3	0
270	4	1	4	1	3	0
271	6	2	6	11	5	0
272	6	2	6	11	5	0
273	6	2	6	11	5	0
274	4	1	4	1	3	0
275	4	1	4	40	3	0
276	7	2	7	87	6	0
277	5	1	5	2	4	0
278	6	2	6	39	5	0
279	6	2	6	39	5	0
280	5	1	5	2	4	0
281	6	2	6	62	5	0
282	4	1	4	36	3	0
283	4	1	4	1	3	0
284	6	2	6	83	5	0
285	6	2	6	83	5	0
286	5	1	5	5	4	0
287	4	1	4	1	3	0
288	6	2	6	78	5	0
289	6	2	6	25	5	0
290	4	1	4	1	3	0
291	5	1	5	5	4	0
292	4	1	4	1	3	0
293	6	2	6	42	5	0
294	6	2	6	42	5	0
295	4	1	4	1	3	0
296	4	1	4	1	3	0
297	4	1	4	2	3	0
298	5	1	5	3	4	0
299	4	1	4	1	3	0
300	4	1	4	1	3	0
301	4	1	4	1	3	0
302	4	1	4	24	3	0
303	4	1	4	1	3	0
304	5	1	5	3	4	0
305	5	1	5	4	4	0
306	5	1	5	3	4	0
307	4	1	4	2	3	0
308	4	1	4	2	3	0
309	5	1	5	2	4	0
310	6	2	6	58	5	0
311	5	1	5	2	4	0
312	4	1	4	1	3	0
313	6	2	6	25	5	0
314	6	2	6	26	5	0
315	4	1	4	2	3	0
316	4	1	4	3	3	0
317	5	1	5	1	4	0
318	4	1	4	3	3	0
319	4	1	4	1	3	0
320	5	1	5	4	4	0
321	6	2	6	10	5	0
322	4	1	4	2	3	0
323	4	1	4	3	3	0
324	5	1	5	2	4	0
325	6	2	6	60	5	0
326	6	2	6	9	5	0
327	5	1	5	3	4	0
328	5	1	5	3	4	0
329	4	1	4	1	3	0
330	6	2	6	63	5	0
331	5	1	5	2	4	0
332	4	1	4	1	3	0
333	4	1	4	1	3	0
334	4	1	4	1	3	0
335	4	1	4	2	3	0
336	6	2	6	40	5	0
337	6	2	6	10	5	0
338	4	1	4	1	3	0
339	6	2	6	34	5	0
340	4	1	4	3	3	0
341	4	1	4	2	3	0
342	4	1	4	1	3	0
343	4	1	4	1	3	0
344	6	2	6	8	5	0
345	6	2	6	8	5	0
346	5	1	5	1	4	0
347	5	1	5	4	4	0
348	4	1	4	1	3	0
349	6	2	6	62	5	0
350	4	1	4	1	3	0
351	4	1	4	1	3	0
352	5	1	5	1	4	0
353	4	1	4	1	3	0
354	5	1	5	1	4	0
355	5	1	5	1	4	0
356	5	1	5	1	4	0
357	6	2	6	27	5	0
358	6	2	6	27	5	0
359	6	2	6	27	5	0
360	6	2	6	27	5	0
361	6	2	6	27	5	0
362	6	2	6	27	5	0
363	6	2	6	27	5	0
364	6	2	6	38	5	0
365	6	2	6	26	5	0
366	5	1	5	1	4	0
367	6	2	6	9	5	0
368	6	2	6	9	5	0
369	6	2	6	26	5	0
370	5	1	5	2	4	0
371	4	1	4	2	3	0
372	4	1	4	45	3	0
373	4	1	4	1	3	0
374	6	2	6	62	5	0
375	6	2	6	55	5	0
376	5	1	5	2	4	0
377	4	1	4	4	3	0
378	6	2	6	41	5	0
379	4	1	4	1	3	0
380	4	1	4	1	3	0
381	4	1	4	3	3	0
382	5	1	5	2	4	0
383	5	1	5	2	4	0
384	5	1	5	1	4	0
385	5	1	5	1	4	0
386	4	1	4	1	3	0
387	4	1	4	1	3	0
388	6	2	6	38	5	0
389	4	1	4	1	3	0
390	4	1	4	1	3	0
391	5	1	5	3	4	0
392	4	1	4	1	3	0
393	4	1	4	1	3	0
394	4	1	4	20	3	0
395	5	1	5	4	4	0
396	4	1	4	1	3	0
397	4	1	4	1	3	0
398	4	1	4	1	3	0
399	4	1	4	1	3	0
400	4	1	4	1	3	0
401	5	1	5	4	4	0
402	6	2	6	39	5	0
403	6	2	6	62	5	0
404	4	1	4	3	3	0
405	6	2	6	86	5	0
406	5	1	5	1	4	0
407	5	1	5	4	4	0
408	4	1	4	1	3	0
409	5	1	5	4	4	0
410	6	2	6	10	5	0
411	4	1	4	1	3	0
412	4	1	4	3	3	0
413	6	2	6	25	5	0
414	4	1	4	2	3	0
415	5	1	5	3	4	0
416	4	1	4	2	3	0
417	4	1	4	1	3	0
418	6	2	6	9	5	0
419	4	1	4	2	3	0
420	4	1	4	1	3	0
421	4	1	4	1	3	0
422	4	1	4	1	3	0
423	4	1	4	1	3	0
424	5	1	5	1	4	0
425	6	2	6	83	5	0
426	6	2	6	34	5	0
427	5	1	5	4	4	0
428	4	1	4	2	3	0
429	5	1	5	2	4	0
430	4	1	4	1	3	0
431	4	1	4	1	3	0
432	5	1	5	2	4	0
433	5	1	5	1	4	0
434	4	1	4	6	3	0
435	6	2	6	61	5	0
436	4	1	4	2	3	0
437	4	1	4	2	3	0
438	4	1	4	1	3	0
439	5	1	5	4	4	0
440	5	1	5	4	4	0
441	5	1	5	4	4	0
442	6	2	6	8	5	0
443	4	1	4	1	3	0
444	5	1	5	2	4	0
445	4	1	4	1	3	0
446	4	1	4	1	3	0
447	4	1	4	1	3	0
448	4	1	4	57	3	0
449	6	2	6	12	5	0
450	5	1	5	3	4	0
451	5	1	5	2	4	0
452	5	1	5	5	4	0
453	5	1	5	2	4	0
454	6	2	6	63	5	0
455	4	1	4	1	3	0
456	6	2	6	61	5	0
457	6	2	6	61	5	0
458	6	2	6	61	5	0
459	6	2	6	61	5	0
460	6	2	6	61	5	0
461	6	2	6	61	5	0
462	6	2	6	61	5	0
463	6	2	6	61	5	0
464	6	2	6	61	5	0
465	6	2	6	61	5	0
466	6	2	6	61	5	0
467	6	2	6	61	5	0
468	6	2	6	61	5	0
469	6	2	6	85	5	0
470	4	1	4	1	3	0
471	4	1	4	41	3	0
472	5	1	5	3	4	0
473	5	1	5	3	4	0
474	4	1	4	1	3	0
475	4	1	4	37	3	0
476	4	1	4	1	3	0
477	5	1	5	3	4	0
478	5	1	5	2	4	0
479	6	2	6	41	5	0
480	5	1	5	2	4	0
481	4	1	4	2	3	0
482	4	1	4	2	3	0
483	4	1	4	2	3	0
484	4	1	4	2	3	0
485	4	1	4	2	3	0
486	5	1	5	2	4	0
487	5	1	5	2	4	0
488	5	1	5	2	4	0
489	4	1	4	50	3	0
490	6	2	6	8	5	0
491	4	1	4	2	3	0
492	4	1	4	2	3	0
493	5	1	5	2	4	0
494	6	2	6	54	5	0
495	5	1	5	2	4	0
496	5	1	5	2	4	0
497	5	1	5	4	4	0
498	4	1	4	1	3	0
499	6	2	6	34	5	0
500	4	1	4	2	3	0
501	6	2	6	26	5	0
502	6	2	6	26	5	0
503	6	2	6	26	5	0
504	6	2	6	26	5	0
505	6	2	6	26	5	0
506	6	2	6	26	5	0
507	6	2	6	26	5	0
508	6	2	6	26	5	0
509	6	2	6	26	5	0
510	6	2	6	26	5	0
511	6	2	6	26	5	0
512	6	2	6	26	5	0
513	6	2	6	26	5	0
514	6	2	6	26	5	0
515	4	1	4	1	3	0
516	4	1	4	4	3	0
517	4	1	4	1	3	0
518	4	1	4	2	3	0
519	4	1	4	1	3	0
520	4	1	4	1	3	0
521	4	1	4	1	3	0
522	4	1	4	1	3	0
523	6	2	6	61	5	0
524	6	2	6	63	5	0
525	4	1	4	3	3	0
526	4	1	4	1	3	0
527	5	1	5	2	4	0
528	5	1	5	2	4	0
529	5	1	5	1	4	0
530	4	1	4	1	3	0
531	6	2	6	10	5	0
532	4	1	4	2	3	0
533	6	2	6	25	5	0
534	5	1	5	3	4	0
535	4	1	4	51	3	0
536	4	1	4	1	3	0
537	4	1	4	2	3	0
538	4	1	4	2	3	0
539	4	1	4	3	3	0
540	4	1	4	41	3	0
541	5	1	5	6	4	0
542	4	1	4	2	3	0
543	4	1	4	21	3	0
544	5	1	5	4	4	0
545	4	1	4	2	3	0
546	4	1	4	1	3	0
547	4	1	4	1	3	0
548	5	1	5	3	4	0
549	5	1	5	1	4	0
550	5	1	5	2	4	0
551	6	2	6	60	5	0
552	5	1	5	3	4	0
553	4	1	4	1	3	0
554	4	1	4	3	3	0
555	4	1	4	2	3	0
556	4	1	4	1	3	0
557	6	2	6	84	5	0
558	6	2	6	84	5	0
559	5	1	5	1	4	0
560	4	1	4	1	3	0
561	5	1	5	2	4	0
562	4	1	4	1	3	0
563	5	1	5	1	4	0
564	4	1	4	1	3	0
565	6	2	6	9	5	0
566	4	1	4	1	3	0
567	5	1	5	2	4	0
568	4	1	4	1	3	0
569	5	1	5	2	4	0
570	6	2	6	10	5	0
571	6	2	6	10	5	0
572	6	2	6	10	5	0
573	6	2	6	10	5	0
574	6	2	6	10	5	0
575	6	2	6	10	5	0
576	6	2	6	10	5	0
577	6	2	6	10	5	0
578	6	2	6	10	5	0
579	6	2	6	10	5	0
580	6	2	6	10	5	0
581	6	2	6	10	5	0
582	6	2	6	10	5	0
583	6	2	6	10	5	0
584	6	2	6	10	5	0
585	6	2	6	10	5	0
586	6	2	6	10	5	0
587	6	2	6	10	5	0
588	6	2	6	10	5	0
589	6	2	6	10	5	0
590	6	2	6	10	5	0
591	6	2	6	10	5	0
592	6	2	6	10	5	0
593	6	2	6	10	5	0
594	6	2	6	10	5	0
595	4	1	4	39	3	0
596	4	1	4	39	3	0
597	4	1	4	1	3	0
598	4	1	4	21	3	0
599	6	2	6	62	5	0
600	6	2	6	59	5	0
601	5	1	5	3	4	0
602	4	1	4	1	3	0
603	4	1	4	1	3	0
604	4	1	4	1	3	0
605	5	1	5	4	4	0
606	6	2	6	27	5	0
607	4	1	4	44	3	0
608	4	1	4	2	3	0
609	4	1	4	2	3	0
610	4	1	4	2	3	0
611	7	3	7	67	6	0
612	4	1	4	2	3	0
613	5	1	5	1	4	0
614	4	1	4	1	3	0
615	4	1	4	2	3	0
616	4	1	4	1	3	0
617	4	1	4	1	3	0
618	5	1	5	5	4	0
619	4	1	4	2	3	0
620	5	1	5	3	4	0
621	4	1	4	1	3	0
622	5	1	5	3	4	0
623	4	1	4	1	3	0
624	4	1	4	2	3	0
625	4	1	4	3	3	0
626	6	2	6	25	5	0
627	6	2	6	25	5	0
628	6	2	6	25	5	0
629	6	2	6	25	5	0
630	6	2	6	25	5	0
631	6	2	6	25	5	0
632	6	2	6	25	5	0
633	6	2	6	25	5	0
634	6	2	6	25	5	0
635	4	1	4	42	3	0
636	4	1	4	42	3	0
637	6	2	6	60	5	0
638	5	1	5	6	4	0
639	4	1	4	3	3	0
640	5	1	5	1	4	0
641	5	1	5	2	4	0
642	4	1	4	1	3	0
643	4	1	4	1	3	0
644	6	2	6	77	5	0
645	6	2	6	77	5	0
646	4	1	4	1	3	0
647	4	1	4	1	3	0
648	4	1	4	1	3	0
649	4	1	4	1	3	0
650	4	1	4	1	3	0
651	4	1	4	1	3	0
652	4	1	4	1	3	0
653	4	1	4	1	3	0
654	4	1	4	1	3	0
655	4	1	4	1	3	0
656	4	1	4	1	3	0
657	4	1	4	1	3	0
658	4	1	4	18	3	0
659	5	1	5	3	4	0
660	4	1	4	1	3	0
661	4	1	4	70	3	0
662	6	2	6	80	5	0
663	6	2	6	10	5	0
664	5	1	5	3	4	0
665	4	1	4	1	3	0
666	5	1	5	1	4	0
667	6	2	6	36	5	0
668	6	2	6	26	5	0
669	6	2	6	27	5	0
670	4	1	4	1	3	0
671	4	1	4	1	3	0
672	4	1	4	1	3	0
673	4	1	4	1	3	0
674	6	2	6	26	5	0
675	5	1	5	3	4	0
676	5	1	5	2	4	0
677	5	1	5	3	4	0
678	7	2	7	60	6	0
679	4	1	4	1	3	0
680	4	1	4	1	3	0
681	5	1	5	3	4	0
682	4	1	4	1	3	0
683	4	1	4	2	3	0
684	4	1	4	1	3	0
685	6	2	6	83	5	0
686	4	1	4	1	3	0
687	4	1	4	1	3	0
688	4	1	4	1	3	0
689	4	1	4	1	3	0
690	4	1	4	1	3	0
691	4	1	4	1	3	0
692	4	1	4	1	3	0
693	4	1	4	1	3	0
694	4	1	4	1	3	0
695	4	1	4	1	3	0
696	4	1	4	1	3	0
697	4	1	4	1	3	0
698	4	1	4	1	3	0
699	4	1	4	1	3	0
700	4	1	4	1	3	0
701	4	1	4	1	3	0
702	4	1	4	1	3	0
703	4	1	4	1	3	0
704	4	1	4	1	3	0
705	4	1	4	1	3	0
706	4	1	4	1	3	0
707	4	1	4	1	3	0
708	4	1	4	1	3	0
709	4	1	4	1	3	0
710	4	1	4	1	3	0
711	4	1	4	1	3	0
712	4	1	4	1	3	0
713	4	1	4	1	3	0
714	4	1	4	1	3	0
715	4	1	4	1	3	0
716	4	1	4	1	3	0
717	4	1	4	1	3	0
718	4	1	4	1	3	0
719	4	1	4	1	3	0
720	4	1	4	1	3	0
721	4	1	4	1	3	0
722	4	1	4	1	3	0
723	4	1	4	1	3	0
724	4	1	4	1	3	0
725	4	1	4	1	3	0
726	4	1	4	1	3	0
727	4	1	4	1	3	0
728	4	1	4	1	3	0
729	4	1	4	1	3	0
730	4	1	4	1	3	0
731	4	1	4	1	3	0
732	4	1	4	1	3	0
733	4	1	4	1	3	0
734	4	1	4	1	3	0
735	4	1	4	1	3	0
736	4	1	4	1	3	0
737	4	1	4	1	3	0
738	4	1	4	1	3	0
739	4	1	4	1	3	0
740	4	1	4	1	3	0
741	4	1	4	1	3	0
742	4	1	4	1	3	0
743	4	1	4	1	3	0
744	4	1	4	1	3	0
745	4	1	4	1	3	0
746	4	1	4	1	3	0
747	4	1	4	1	3	0
748	4	1	4	1	3	0
749	4	1	4	1	3	0
750	4	1	4	1	3	0
751	4	1	4	1	3	0
752	4	1	4	1	3	0
753	4	1	4	1	3	0
754	4	1	4	1	3	0
755	4	1	4	1	3	0
756	4	1	4	1	3	0
757	4	1	4	1	3	0
758	4	1	4	1	3	0
759	4	1	4	1	3	0
760	4	1	4	1	3	0
761	4	1	4	1	3	0
762	4	1	4	1	3	0
763	4	1	4	1	3	0
764	4	1	4	1	3	0
765	4	1	4	1	3	0
766	4	1	4	3	3	0
767	4	1	4	2	3	0
768	4	1	4	40	3	0
769	4	1	4	1	3	0
770	6	2	6	9	5	0
771	5	1	5	2	4	0
772	4	1	4	1	3	0
773	5	1	5	3	4	0
774	4	1	4	1	3	0
775	5	1	5	1	4	0
776	6	2	6	39	5	0
777	4	1	4	1	3	0
778	4	1	4	1	3	0
779	4	1	4	1	3	0
780	4	1	4	1	3	0
781	4	1	4	1	3	0
782	4	1	4	1	3	0
783	6	2	6	26	5	0
784	6	2	6	26	5	0
785	4	1	4	2	3	0
786	4	1	4	89	3	0
787	4	1	4	3	3	0
788	4	1	4	2	3	0
789	4	1	4	2	3	0
790	4	1	4	1	3	0
791	5	1	5	6	4	0
792	5	1	5	6	4	0
793	5	1	5	6	4	0
794	5	1	5	6	4	0
795	5	1	5	4	4	0
796	5	1	5	4	4	0
797	5	1	5	4	4	0
798	5	1	5	4	4	0
799	5	1	5	4	4	0
800	5	1	5	4	4	0
801	5	1	5	4	4	0
802	5	1	5	4	4	0
803	5	1	5	4	4	0
804	5	1	5	4	4	0
805	5	1	5	4	4	0
806	5	1	5	4	4	0
807	5	1	5	4	4	0
808	5	1	5	4	4	0
809	4	1	4	1	3	0
810	5	1	5	3	4	0
811	4	1	4	2	3	0
812	4	1	4	2	3	0
813	4	1	4	1	3	0
814	5	1	5	2	4	0
815	5	1	5	1	4	0
816	4	1	4	1	3	0
817	5	1	5	2	4	0
818	4	1	4	73	3	0
819	4	1	4	1	3	0
820	4	1	4	1	3	0
821	4	1	4	25	3	0
822	4	1	4	25	3	0
823	4	1	4	1	3	0
824	5	1	5	3	4	0
825	6	2	6	39	5	0
826	6	2	6	26	5	0
827	4	1	4	1	3	0
828	5	1	5	1	4	0
829	5	1	5	2	4	0
830	5	1	5	2	4	0
831	5	1	5	2	4	0
832	5	1	5	2	4	0
833	4	1	4	1	3	0
834	6	2	6	82	5	0
835	5	1	5	1	4	0
836	5	1	5	1	4	0
837	6	2	6	87	5	0
838	4	1	4	1	3	0
839	5	1	5	8	4	0
840	4	1	4	1	3	0
841	5	1	5	1	4	0
842	5	1	5	1	4	0
843	4	1	4	1	3	0
844	4	1	4	1	3	0
845	4	1	4	1	3	0
846	4	1	4	1	3	0
847	7	2	7	49	6	0
848	4	1	4	2	3	0
849	4	1	4	1	3	0
850	4	1	4	1	3	0
851	4	1	4	1	3	0
852	4	1	4	1	3	0
853	5	1	5	2	4	0
854	4	1	4	3	3	0
855	6	2	6	9	5	0
856	4	1	4	1	3	0
857	5	1	5	6	4	0
858	4	1	4	1	3	0
859	4	1	4	2	3	0
860	4	1	4	1	3	0
861	4	1	4	1	3	0
862	5	1	5	3	4	0
863	4	1	4	1	3	0
864	4	1	4	1	3	0
865	4	1	4	2	3	0
866	4	1	4	45	3	0
867	4	1	4	53	3	0
868	6	2	6	8	5	0
869	4	1	4	2	3	0
870	5	1	5	3	4	0
871	5	1	5	3	4	0
872	5	1	5	3	4	0
873	4	1	4	1	3	0
874	4	1	4	1	3	0
875	6	2	6	60	5	0
876	5	1	5	2	4	0
877	4	1	4	1	3	0
878	4	1	4	1	3	0
879	4	1	4	2	3	0
880	4	1	4	1	3	0
881	4	1	4	5	3	0
882	4	1	4	1	3	0
883	4	1	4	30	3	0
884	5	1	5	2	4	0
885	5	1	5	2	4	0
886	5	1	5	2	4	0
887	4	1	4	1	3	0
888	4	1	4	3	3	0
889	4	1	4	1	3	0
890	4	1	4	47	3	0
891	7	2	7	42	6	0
892	7	2	7	42	6	0
893	4	1	4	68	3	0
894	4	1	4	4	3	0
895	4	1	4	3	3	0
896	4	1	4	2	3	0
897	5	1	5	3	4	0
898	4	1	4	1	3	0
899	6	2	6	26	5	0
900	4	1	4	1	3	0
901	4	1	4	1	3	0
902	5	1	5	1	4	0
903	4	1	4	1	3	0
904	5	1	5	2	4	0
905	5	1	5	3	4	0
906	5	1	5	3	4	0
907	5	1	5	3	4	0
908	5	1	5	3	4	0
909	5	1	5	3	4	0
910	5	1	5	3	4	0
911	5	1	5	3	4	0
912	5	1	5	2	4	0
913	4	1	4	2	3	0
914	4	1	4	1	3	0
915	5	1	5	3	4	0
916	4	1	4	17	3	0
917	4	1	4	3	3	0
918	4	1	4	3	3	0
919	4	1	4	82	3	0
920	6	2	6	78	5	0
921	4	1	4	2	3	0
922	6	2	6	26	5	0
923	4	1	4	3	3	0
924	6	2	6	10	5	0
925	6	2	6	60	5	0
926	5	1	5	1	4	0
927	4	1	4	2	3	0
928	7	2	7	48	6	0
929	7	2	7	48	6	0
930	5	1	5	2	4	0
931	5	1	5	2	4	0
932	6	2	6	78	5	0
933	5	1	5	2	4	0
934	5	1	5	3	4	0
935	5	1	5	3	4	0
936	4	1	4	4	3	0
937	4	1	4	1	3	0
938	4	1	4	1	3	0
939	4	1	4	1	3	0
940	4	1	4	1	3	0
941	4	1	4	1	3	0
942	4	1	4	1	3	0
943	5	1	5	3	4	0
944	4	1	4	5	3	0
945	6	2	6	83	5	0
946	4	1	4	67	3	0
947	4	1	4	3	3	0
948	4	1	4	86	3	0
949	4	1	4	1	3	0
950	4	1	4	1	3	0
951	4	1	4	2	3	0
952	5	1	5	2	4	0
953	6	2	6	84	5	0
954	6	2	6	84	5	0
955	6	2	6	84	5	0
956	5	1	5	3	4	0
957	5	1	5	2	4	0
958	4	1	4	79	3	0
959	6	2	6	38	5	0
960	4	1	4	2	3	0
961	5	1	5	2	4	0
962	4	1	4	1	3	0
963	6	2	6	63	5	0
964	6	2	6	40	5	0
965	5	1	5	2	4	0
966	4	1	4	2	3	0
967	4	1	4	7	3	0
968	4	1	4	7	3	0
969	4	1	4	1	3	0
970	5	1	5	2	4	0
971	7	3	7	12	6	0
972	4	1	4	1	3	0
973	6	2	6	33	5	0
974	6	2	6	59	5	0
975	6	2	6	26	5	0
976	4	1	4	81	3	0
977	4	1	4	1	3	0
978	4	1	4	1	3	0
979	6	2	6	12	5	0
980	4	1	4	4	3	0
981	5	1	5	1	4	0
982	5	1	5	1	4	0
983	5	1	5	3	4	0
984	5	1	5	3	4	0
985	5	1	5	3	4	0
986	5	1	5	3	4	0
987	5	1	5	3	4	0
988	5	1	5	3	4	0
989	5	1	5	3	4	0
